,Review,Reviews_Token,Reviews_Lemm,Sentiment_TextBlob,Sentiment_VADER,Bigrams,Trigrams,Label
2271,locat never let servic food experi great hard rock must time squar,"['locat', 'never', 'let', 'servic', 'food', 'experi', 'great', 'hard', 'rock', 'must', 'time', 'squar']","['locat', 'never', 'let', 'servic', 'food', 'experi', 'great', 'hard', 'rock', 'must', 'time', 'squar']",0.25416666666666665,0.5719,"[('locat', 'never'), ('never', 'let'), ('let', 'servic'), ('servic', 'food'), ('food', 'experi'), ('experi', 'great'), ('great', 'hard'), ('hard', 'rock'), ('rock', 'must'), ('must', 'time'), ('time', 'squar')]","[('locat', 'never', 'let'), ('never', 'let', 'servic'), ('let', 'servic', 'food'), ('servic', 'food', 'experi'), ('food', 'experi', 'great'), ('experi', 'great', 'hard'), ('great', 'hard', 'rock'), ('hard', 'rock', 'must'), ('rock', 'must', 'time'), ('must', 'time', 'squar')]",Postive
2272,son love hard rock wherev go must stop one cone one year collect guitar pin food alway good servic good drink alway great,"['son', 'love', 'hard', 'rock', 'wherev', 'go', 'must', 'stop', 'one', 'cone', 'one', 'year', 'collect', 'guitar', 'pin', 'food', 'alway', 'good', 'servic', 'good', 'drink', 'alway', 'great']","['son', 'love', 'hard', 'rock', 'wherev', 'go', 'must', 'stop', 'one', 'cone', 'one', 'year', 'collect', 'guitar', 'pin', 'food', 'alway', 'good', 'servic', 'good', 'drink', 'alway', 'great']",0.48166666666666663,0.91,"[('son', 'love'), ('love', 'hard'), ('hard', 'rock'), ('rock', 'wherev'), ('wherev', 'go'), ('go', 'must'), ('must', 'stop'), ('stop', 'one'), ('one', 'cone'), ('cone', 'one'), ('one', 'year'), ('year', 'collect'), ('collect', 'guitar'), ('guitar', 'pin'), ('pin', 'food'), ('food', 'alway'), ('alway', 'good'), ('good', 'servic'), ('servic', 'good'), ('good', 'drink'), ('drink', 'alway'), ('alway', 'great')]","[('son', 'love', 'hard'), ('love', 'hard', 'rock'), ('hard', 'rock', 'wherev'), ('rock', 'wherev', 'go'), ('wherev', 'go', 'must'), ('go', 'must', 'stop'), ('must', 'stop', 'one'), ('stop', 'one', 'cone'), ('one', 'cone', 'one'), ('cone', 'one', 'year'), ('one', 'year', 'collect'), ('year', 'collect', 'guitar'), ('collect', 'guitar', 'pin'), ('guitar', 'pin', 'food'), ('pin', 'food', 'alway'), ('food', 'alway', 'good'), ('alway', 'good', 'servic'), ('good', 'servic', 'good'), ('servic', 'good', 'drink'), ('good', 'drink', 'alway'), ('drink', 'alway', 'great')]",Postive
2273,got marri nye time squar recept hard rock treat like rock star pleas bring new year place,"['got', 'marri', 'nye', 'time', 'squar', 'recept', 'hard', 'rock', 'treat', 'like', 'rock', 'star', 'pleas', 'bring', 'new', 'year', 'place']","['get', 'marri', 'nye', 'time', 'squar', 'recept', 'hard', 'rock', 'treat', 'like', 'rock', 'star', 'plea', 'bring', 'new', 'year', 'place']",-0.07765151515151517,0.5859,"[('get', 'marri'), ('marri', 'nye'), ('nye', 'time'), ('time', 'squar'), ('squar', 'recept'), ('recept', 'hard'), ('hard', 'rock'), ('rock', 'treat'), ('treat', 'like'), ('like', 'rock'), ('rock', 'star'), ('star', 'plea'), ('plea', 'bring'), ('bring', 'new'), ('new', 'year'), ('year', 'place')]","[('get', 'marri', 'nye'), ('marri', 'nye', 'time'), ('nye', 'time', 'squar'), ('time', 'squar', 'recept'), ('squar', 'recept', 'hard'), ('recept', 'hard', 'rock'), ('hard', 'rock', 'treat'), ('rock', 'treat', 'like'), ('treat', 'like', 'rock'), ('like', 'rock', 'star'), ('rock', 'star', 'plea'), ('star', 'plea', 'bring'), ('plea', 'bring', 'new'), ('bring', 'new', 'year'), ('new', 'year', 'place')]",Postive
2274,great locat time squar good food fast servic price bit expens guess manhattan recommend,"['great', 'locat', 'time', 'squar', 'good', 'food', 'fast', 'servic', 'price', 'bit', 'expens', 'guess', 'manhattan', 'recommend']","['great', 'locat', 'time', 'squar', 'good', 'food', 'fast', 'servic', 'price', 'bit', 'expens', 'guess', 'manhattan', 'recommend']",0.5666666666666667,0.8591,"[('great', 'locat'), ('locat', 'time'), ('time', 'squar'), ('squar', 'good'), ('good', 'food'), ('food', 'fast'), ('fast', 'servic'), ('servic', 'price'), ('price', 'bit'), ('bit', 'expens'), ('expens', 'guess'), ('guess', 'manhattan'), ('manhattan', 'recommend')]","[('great', 'locat', 'time'), ('locat', 'time', 'squar'), ('time', 'squar', 'good'), ('squar', 'good', 'food'), ('good', 'food', 'fast'), ('food', 'fast', 'servic'), ('fast', 'servic', 'price'), ('servic', 'price', 'bit'), ('price', 'bit', 'expens'), ('bit', 'expens', 'guess'), ('expens', 'guess', 'manhattan'), ('guess', 'manhattan', 'recommend')]",Postive
2275,much expect nice great atmospher easi find time squar next bubba gump,"['much', 'expect', 'nice', 'great', 'atmospher', 'easi', 'find', 'time', 'squar', 'next', 'bubba', 'gump']","['much', 'expect', 'nice', 'great', 'atmospher', 'easi', 'find', 'time', 'squar', 'next', 'bubba', 'gump']",0.4,0.7845,"[('much', 'expect'), ('expect', 'nice'), ('nice', 'great'), ('great', 'atmospher'), ('atmospher', 'easi'), ('easi', 'find'), ('find', 'time'), ('time', 'squar'), ('squar', 'next'), ('next', 'bubba'), ('bubba', 'gump')]","[('much', 'expect', 'nice'), ('expect', 'nice', 'great'), ('nice', 'great', 'atmospher'), ('great', 'atmospher', 'easi'), ('atmospher', 'easi', 'find'), ('easi', 'find', 'time'), ('find', 'time', 'squar'), ('time', 'squar', 'next'), ('squar', 'next', 'bubba'), ('next', 'bubba', 'gump')]",Postive
2276,burger burger burger oh natcho reason valu money hard rock cafe world,"['burger', 'burger', 'burger', 'oh', 'natcho', 'reason', 'valu', 'money', 'hard', 'rock', 'cafe', 'world']","['burger', 'burger', 'burger', 'oh', 'natcho', 'reason', 'valu', 'money', 'hard', 'rock', 'cafe', 'world']",-0.2916666666666667,-0.1027,"[('burger', 'burger'), ('burger', 'burger'), ('burger', 'oh'), ('oh', 'natcho'), ('natcho', 'reason'), ('reason', 'valu'), ('valu', 'money'), ('money', 'hard'), ('hard', 'rock'), ('rock', 'cafe'), ('cafe', 'world')]","[('burger', 'burger', 'burger'), ('burger', 'burger', 'oh'), ('burger', 'oh', 'natcho'), ('oh', 'natcho', 'reason'), ('natcho', 'reason', 'valu'), ('reason', 'valu', 'money'), ('valu', 'money', 'hard'), ('money', 'hard', 'rock'), ('hard', 'rock', 'cafe'), ('rock', 'cafe', 'world')]",Neutral
2277,boyfriend breakfast french toast bacon egg dish food realli enjoy love venu wait nearli minut order get food pretti poor servic,"['boyfriend', 'breakfast', 'french', 'toast', 'bacon', 'egg', 'dish', 'food', 'realli', 'enjoy', 'love', 'venu', 'wait', 'nearli', 'minut', 'order', 'get', 'food', 'pretti', 'poor', 'servic']","['boyfriend', 'breakfast', 'french', 'toast', 'bacon', 'egg', 'dish', 'food', 'realli', 'enjoy', 'love', 'venu', 'wait', 'nearli', 'minut', 'order', 'get', 'food', 'pretti', 'poor', 'servic']",0.125,0.6486,"[('boyfriend', 'breakfast'), ('breakfast', 'french'), ('french', 'toast'), ('toast', 'bacon'), ('bacon', 'egg'), ('egg', 'dish'), ('dish', 'food'), ('food', 'realli'), ('realli', 'enjoy'), ('enjoy', 'love'), ('love', 'venu'), ('venu', 'wait'), ('wait', 'nearli'), ('nearli', 'minut'), ('minut', 'order'), ('order', 'get'), ('get', 'food'), ('food', 'pretti'), ('pretti', 'poor'), ('poor', 'servic')]","[('boyfriend', 'breakfast', 'french'), ('breakfast', 'french', 'toast'), ('french', 'toast', 'bacon'), ('toast', 'bacon', 'egg'), ('bacon', 'egg', 'dish'), ('egg', 'dish', 'food'), ('dish', 'food', 'realli'), ('food', 'realli', 'enjoy'), ('realli', 'enjoy', 'love'), ('enjoy', 'love', 'venu'), ('love', 'venu', 'wait'), ('venu', 'wait', 'nearli'), ('wait', 'nearli', 'minut'), ('nearli', 'minut', 'order'), ('minut', 'order', 'get'), ('order', 'get', 'food'), ('get', 'food', 'pretti'), ('food', 'pretti', 'poor'), ('pretti', 'poor', 'servic')]",Postive
2278,hard rock cafe enviro awesom servic excel tri strawerri lemonad delici overol satisfi lunch,"['hard', 'rock', 'cafe', 'enviro', 'awesom', 'servic', 'excel', 'tri', 'strawerri', 'lemonad', 'delici', 'overol', 'satisfi', 'lunch']","['hard', 'rock', 'cafe', 'enviro', 'awesom', 'servic', 'excel', 'tri', 'strawerri', 'lemonad', 'delici', 'overol', 'satisfi', 'lunch']",-0.2916666666666667,0.3818,"[('hard', 'rock'), ('rock', 'cafe'), ('cafe', 'enviro'), ('enviro', 'awesom'), ('awesom', 'servic'), ('servic', 'excel'), ('excel', 'tri'), ('tri', 'strawerri'), ('strawerri', 'lemonad'), ('lemonad', 'delici'), ('delici', 'overol'), ('overol', 'satisfi'), ('satisfi', 'lunch')]","[('hard', 'rock', 'cafe'), ('rock', 'cafe', 'enviro'), ('cafe', 'enviro', 'awesom'), ('enviro', 'awesom', 'servic'), ('awesom', 'servic', 'excel'), ('servic', 'excel', 'tri'), ('excel', 'tri', 'strawerri'), ('tri', 'strawerri', 'lemonad'), ('strawerri', 'lemonad', 'delici'), ('lemonad', 'delici', 'overol'), ('delici', 'overol', 'satisfi'), ('overol', 'satisfi', 'lunch')]",Postive
2279,went late play burger burger standard noth special fri littl soggi typic price nyc better famili,"['went', 'late', 'play', 'burger', 'burger', 'standard', 'noth', 'special', 'fri', 'littl', 'soggi', 'typic', 'price', 'nyc', 'better', 'famili']","['go', 'late', 'play', 'burger', 'burger', 'standard', 'noth', 'special', 'fri', 'littl', 'soggi', 'typic', 'price', 'nyc', 'well', 'famili']",0.1392857142857143,0.7906,"[('go', 'late'), ('late', 'play'), ('play', 'burger'), ('burger', 'burger'), ('burger', 'standard'), ('standard', 'noth'), ('noth', 'special'), ('special', 'fri'), ('fri', 'littl'), ('littl', 'soggi'), ('soggi', 'typic'), ('typic', 'price'), ('price', 'nyc'), ('nyc', 'well'), ('well', 'famili')]","[('go', 'late', 'play'), ('late', 'play', 'burger'), ('play', 'burger', 'burger'), ('burger', 'burger', 'standard'), ('burger', 'standard', 'noth'), ('standard', 'noth', 'special'), ('noth', 'special', 'fri'), ('special', 'fri', 'littl'), ('fri', 'littl', 'soggi'), ('littl', 'soggi', 'typic'), ('soggi', 'typic', 'price'), ('typic', 'price', 'nyc'), ('price', 'nyc', 'well'), ('nyc', 'well', 'famili')]",Postive
2280,cocktail first night girl serv us ask id made holiday arriv pricey fair enough,"['cocktail', 'first', 'night', 'girl', 'serv', 'us', 'ask', 'id', 'made', 'holiday', 'arriv', 'pricey', 'fair', 'enough']","['cocktail', 'first', 'night', 'girl', 'serv', 'us', 'ask', 'id', 'make', 'holiday', 'arriv', 'pricey', 'fair', 'enough']",0.31666666666666665,0.6124,"[('cocktail', 'first'), ('first', 'night'), ('night', 'girl'), ('girl', 'serv'), ('serv', 'us'), ('us', 'ask'), ('ask', 'id'), ('id', 'make'), ('make', 'holiday'), ('holiday', 'arriv'), ('arriv', 'pricey'), ('pricey', 'fair'), ('fair', 'enough')]","[('cocktail', 'first', 'night'), ('first', 'night', 'girl'), ('night', 'girl', 'serv'), ('girl', 'serv', 'us'), ('serv', 'us', 'ask'), ('us', 'ask', 'id'), ('ask', 'id', 'make'), ('id', 'make', 'holiday'), ('make', 'holiday', 'arriv'), ('holiday', 'arriv', 'pricey'), ('arriv', 'pricey', 'fair'), ('pricey', 'fair', 'enough')]",Postive
2281,enjoy food great planet hollywood far better price def return,"['enjoy', 'food', 'great', 'planet', 'hollywood', 'far', 'better', 'price', 'def', 'return']","['enjoy', 'food', 'great', 'planet', 'hollywood', 'far', 'well', 'price', 'def', 'return']",0.45000000000000007,0.8807,"[('enjoy', 'food'), ('food', 'great'), ('great', 'planet'), ('planet', 'hollywood'), ('hollywood', 'far'), ('far', 'well'), ('well', 'price'), ('price', 'def'), ('def', 'return')]","[('enjoy', 'food', 'great'), ('food', 'great', 'planet'), ('great', 'planet', 'hollywood'), ('planet', 'hollywood', 'far'), ('hollywood', 'far', 'well'), ('far', 'well', 'price'), ('well', 'price', 'def'), ('price', 'def', 'return')]",Postive
2282,good food love atmospher loud good music quick servic live music good singer long queue wide menu mani specialti meat chees pizza intern food good drink,"['good', 'food', 'love', 'atmospher', 'loud', 'good', 'music', 'quick', 'servic', 'live', 'music', 'good', 'singer', 'long', 'queue', 'wide', 'menu', 'mani', 'specialti', 'meat', 'chees', 'pizza', 'intern', 'food', 'good', 'drink']","['good', 'food', 'love', 'atmospher', 'loud', 'good', 'music', 'quick', 'servic', 'live', 'music', 'good', 'singer', 'long', 'queue', 'wide', 'menu', 'mani', 'specialti', 'meat', 'chees', 'pizza', 'intern', 'food', 'good', 'drink']",0.37196969696969695,0.9413,"[('good', 'food'), ('food', 'love'), ('love', 'atmospher'), ('atmospher', 'loud'), ('loud', 'good'), ('good', 'music'), ('music', 'quick'), ('quick', 'servic'), ('servic', 'live'), ('live', 'music'), ('music', 'good'), ('good', 'singer'), ('singer', 'long'), ('long', 'queue'), ('queue', 'wide'), ('wide', 'menu'), ('menu', 'mani'), ('mani', 'specialti'), ('specialti', 'meat'), ('meat', 'chees'), ('chees', 'pizza'), ('pizza', 'intern'), ('intern', 'food'), ('food', 'good'), ('good', 'drink')]","[('good', 'food', 'love'), ('food', 'love', 'atmospher'), ('love', 'atmospher', 'loud'), ('atmospher', 'loud', 'good'), ('loud', 'good', 'music'), ('good', 'music', 'quick'), ('music', 'quick', 'servic'), ('quick', 'servic', 'live'), ('servic', 'live', 'music'), ('live', 'music', 'good'), ('music', 'good', 'singer'), ('good', 'singer', 'long'), ('singer', 'long', 'queue'), ('long', 'queue', 'wide'), ('queue', 'wide', 'menu'), ('wide', 'menu', 'mani'), ('menu', 'mani', 'specialti'), ('mani', 'specialti', 'meat'), ('specialti', 'meat', 'chees'), ('meat', 'chees', 'pizza'), ('chees', 'pizza', 'intern'), ('pizza', 'intern', 'food'), ('intern', 'food', 'good'), ('food', 'good', 'drink')]",Postive
2283,favourit hard rock cafe mani situat middl nathan time squar wait staff friendli food quit decent,"['favourit', 'hard', 'rock', 'cafe', 'mani', 'situat', 'middl', 'nathan', 'time', 'squar', 'wait', 'staff', 'friendli', 'food', 'quit', 'decent']","['favourit', 'hard', 'rock', 'cafe', 'mani', 'situat', 'middl', 'nathan', 'time', 'squar', 'wait', 'staff', 'friendli', 'food', 'quit', 'decent']",-0.06250000000000001,-0.1027,"[('favourit', 'hard'), ('hard', 'rock'), ('rock', 'cafe'), ('cafe', 'mani'), ('mani', 'situat'), ('situat', 'middl'), ('middl', 'nathan'), ('nathan', 'time'), ('time', 'squar'), ('squar', 'wait'), ('wait', 'staff'), ('staff', 'friendli'), ('friendli', 'food'), ('food', 'quit'), ('quit', 'decent')]","[('favourit', 'hard', 'rock'), ('hard', 'rock', 'cafe'), ('rock', 'cafe', 'mani'), ('cafe', 'mani', 'situat'), ('mani', 'situat', 'middl'), ('situat', 'middl', 'nathan'), ('middl', 'nathan', 'time'), ('nathan', 'time', 'squar'), ('time', 'squar', 'wait'), ('squar', 'wait', 'staff'), ('wait', 'staff', 'friendli'), ('staff', 'friendli', 'food'), ('friendli', 'food', 'quit'), ('food', 'quit', 'decent')]",Neutral
2284,great food larg choic drink brilliant atmospher staff friendli gave amaz custom servic back,"['great', 'food', 'larg', 'choic', 'drink', 'brilliant', 'atmospher', 'staff', 'friendli', 'gave', 'amaz', 'custom', 'servic', 'back']","['great', 'food', 'larg', 'choic', 'drink', 'brilliant', 'atmospher', 'staff', 'friendli', 'give', 'amaz', 'custom', 'servic', 'back']",0.5666666666666668,0.836,"[('great', 'food'), ('food', 'larg'), ('larg', 'choic'), ('choic', 'drink'), ('drink', 'brilliant'), ('brilliant', 'atmospher'), ('atmospher', 'staff'), ('staff', 'friendli'), ('friendli', 'give'), ('give', 'amaz'), ('amaz', 'custom'), ('custom', 'servic'), ('servic', 'back')]","[('great', 'food', 'larg'), ('food', 'larg', 'choic'), ('larg', 'choic', 'drink'), ('choic', 'drink', 'brilliant'), ('drink', 'brilliant', 'atmospher'), ('brilliant', 'atmospher', 'staff'), ('atmospher', 'staff', 'friendli'), ('staff', 'friendli', 'give'), ('friendli', 'give', 'amaz'), ('give', 'amaz', 'custom'), ('amaz', 'custom', 'servic'), ('custom', 'servic', 'back')]",Postive
2285,never realli seen big deal hard rock cafe person overpr complet target tourist particularli great one nice atmospher though servic fine realli complain respect,"['never', 'realli', 'seen', 'big', 'deal', 'hard', 'rock', 'cafe', 'person', 'overpr', 'complet', 'target', 'tourist', 'particularli', 'great', 'one', 'nice', 'atmospher', 'though', 'servic', 'fine', 'realli', 'complain', 'respect']","['never', 'realli', 'see', 'big', 'deal', 'hard', 'rock', 'cafe', 'person', 'overpr', 'complet', 'target', 'tourist', 'particularli', 'great', 'one', 'nice', 'atmospher', 'though', 'servic', 'fine', 'realli', 'complain', 'respect']",0.30500000000000005,0.836,"[('never', 'realli'), ('realli', 'see'), ('see', 'big'), ('big', 'deal'), ('deal', 'hard'), ('hard', 'rock'), ('rock', 'cafe'), ('cafe', 'person'), ('person', 'overpr'), ('overpr', 'complet'), ('complet', 'target'), ('target', 'tourist'), ('tourist', 'particularli'), ('particularli', 'great'), ('great', 'one'), ('one', 'nice'), ('nice', 'atmospher'), ('atmospher', 'though'), ('though', 'servic'), ('servic', 'fine'), ('fine', 'realli'), ('realli', 'complain'), ('complain', 'respect')]","[('never', 'realli', 'see'), ('realli', 'see', 'big'), ('see', 'big', 'deal'), ('big', 'deal', 'hard'), ('deal', 'hard', 'rock'), ('hard', 'rock', 'cafe'), ('rock', 'cafe', 'person'), ('cafe', 'person', 'overpr'), ('person', 'overpr', 'complet'), ('overpr', 'complet', 'target'), ('complet', 'target', 'tourist'), ('target', 'tourist', 'particularli'), ('tourist', 'particularli', 'great'), ('particularli', 'great', 'one'), ('great', 'one', 'nice'), ('one', 'nice', 'atmospher'), ('nice', 'atmospher', 'though'), ('atmospher', 'though', 'servic'), ('though', 'servic', 'fine'), ('servic', 'fine', 'realli'), ('fine', 'realli', 'complain'), ('realli', 'complain', 'respect')]",Postive
2286,breakfast one word omg eat realli good quealiti deffo worth drop grab someth eat big day,"['breakfast', 'one', 'word', 'omg', 'eat', 'realli', 'good', 'quealiti', 'deffo', 'worth', 'drop', 'grab', 'someth', 'eat', 'big', 'day']","['breakfast', 'one', 'word', 'omg', 'eat', 'realli', 'good', 'quealiti', 'deffo', 'worth', 'drop', 'grab', 'someth', 'eat', 'big', 'day']",0.3333333333333333,0.4019,"[('breakfast', 'one'), ('one', 'word'), ('word', 'omg'), ('omg', 'eat'), ('eat', 'realli'), ('realli', 'good'), ('good', 'quealiti'), ('quealiti', 'deffo'), ('deffo', 'worth'), ('worth', 'drop'), ('drop', 'grab'), ('grab', 'someth'), ('someth', 'eat'), ('eat', 'big'), ('big', 'day')]","[('breakfast', 'one', 'word'), ('one', 'word', 'omg'), ('word', 'omg', 'eat'), ('omg', 'eat', 'realli'), ('eat', 'realli', 'good'), ('realli', 'good', 'quealiti'), ('good', 'quealiti', 'deffo'), ('quealiti', 'deffo', 'worth'), ('deffo', 'worth', 'drop'), ('worth', 'drop', 'grab'), ('drop', 'grab', 'someth'), ('grab', 'someth', 'eat'), ('someth', 'eat', 'big'), ('eat', 'big', 'day')]",Postive
2287,bar situat close time squar serv nice food great drink usual hard rock surround nice music,"['bar', 'situat', 'close', 'time', 'squar', 'serv', 'nice', 'food', 'great', 'drink', 'usual', 'hard', 'rock', 'surround', 'nice', 'music']","['bar', 'situat', 'close', 'time', 'squar', 'serv', 'nice', 'food', 'great', 'drink', 'usual', 'hard', 'rock', 'surround', 'nice', 'music']",0.29166666666666663,0.8519,"[('bar', 'situat'), ('situat', 'close'), ('close', 'time'), ('time', 'squar'), ('squar', 'serv'), ('serv', 'nice'), ('nice', 'food'), ('food', 'great'), ('great', 'drink'), ('drink', 'usual'), ('usual', 'hard'), ('hard', 'rock'), ('rock', 'surround'), ('surround', 'nice'), ('nice', 'music')]","[('bar', 'situat', 'close'), ('situat', 'close', 'time'), ('close', 'time', 'squar'), ('time', 'squar', 'serv'), ('squar', 'serv', 'nice'), ('serv', 'nice', 'food'), ('nice', 'food', 'great'), ('food', 'great', 'drink'), ('great', 'drink', 'usual'), ('drink', 'usual', 'hard'), ('usual', 'hard', 'rock'), ('hard', 'rock', 'surround'), ('rock', 'surround', 'nice'), ('surround', 'nice', 'music')]",Postive
2288,wen breakfast buck get slow servic list dish choos best get reward bad experi automat gratuiti first disappoint visit hard rock cafe,"['wen', 'breakfast', 'buck', 'get', 'slow', 'servic', 'list', 'dish', 'choos', 'best', 'get', 'reward', 'bad', 'experi', 'automat', 'gratuiti', 'first', 'disappoint', 'visit', 'hard', 'rock', 'cafe']","['wen', 'breakfast', 'buck', 'get', 'slow', 'servic', 'list', 'dish', 'choos', 'best', 'get', 'reward', 'bad', 'experi', 'automat', 'gratuiti', 'first', 'disappoint', 'visit', 'hard', 'rock', 'cafe']",-0.008333333333333314,0.3182,"[('wen', 'breakfast'), ('breakfast', 'buck'), ('buck', 'get'), ('get', 'slow'), ('slow', 'servic'), ('servic', 'list'), ('list', 'dish'), ('dish', 'choos'), ('choos', 'best'), ('best', 'get'), ('get', 'reward'), ('reward', 'bad'), ('bad', 'experi'), ('experi', 'automat'), ('automat', 'gratuiti'), ('gratuiti', 'first'), ('first', 'disappoint'), ('disappoint', 'visit'), ('visit', 'hard'), ('hard', 'rock'), ('rock', 'cafe')]","[('wen', 'breakfast', 'buck'), ('breakfast', 'buck', 'get'), ('buck', 'get', 'slow'), ('get', 'slow', 'servic'), ('slow', 'servic', 'list'), ('servic', 'list', 'dish'), ('list', 'dish', 'choos'), ('dish', 'choos', 'best'), ('choos', 'best', 'get'), ('best', 'get', 'reward'), ('get', 'reward', 'bad'), ('reward', 'bad', 'experi'), ('bad', 'experi', 'automat'), ('experi', 'automat', 'gratuiti'), ('automat', 'gratuiti', 'first'), ('gratuiti', 'first', 'disappoint'), ('first', 'disappoint', 'visit'), ('disappoint', 'visit', 'hard'), ('visit', 'hard', 'rock'), ('hard', 'rock', 'cafe')]",Postive
2289,love enjoy meal true american food cocktail beauti waitress nice help enjoy photo first got,"['love', 'enjoy', 'meal', 'true', 'american', 'food', 'cocktail', 'beauti', 'waitress', 'nice', 'help', 'enjoy', 'photo', 'first', 'got']","['love', 'enjoy', 'meal', 'true', 'american', 'food', 'cocktail', 'beauti', 'waitress', 'nice', 'help', 'enjoy', 'photo', 'first', 'get']",0.35714285714285715,0.9578,"[('love', 'enjoy'), ('enjoy', 'meal'), ('meal', 'true'), ('true', 'american'), ('american', 'food'), ('food', 'cocktail'), ('cocktail', 'beauti'), ('beauti', 'waitress'), ('waitress', 'nice'), ('nice', 'help'), ('help', 'enjoy'), ('enjoy', 'photo'), ('photo', 'first'), ('first', 'get')]","[('love', 'enjoy', 'meal'), ('enjoy', 'meal', 'true'), ('meal', 'true', 'american'), ('true', 'american', 'food'), ('american', 'food', 'cocktail'), ('food', 'cocktail', 'beauti'), ('cocktail', 'beauti', 'waitress'), ('beauti', 'waitress', 'nice'), ('waitress', 'nice', 'help'), ('nice', 'help', 'enjoy'), ('help', 'enjoy', 'photo'), ('enjoy', 'photo', 'first'), ('photo', 'first', 'get')]",Postive
2290,servic toke quit worth time food realli good high qualiti portion huge waiter friendli beer got good tho overal star hard rock cafe never disappoint ðÿ ðÿ,"['servic', 'toke', 'quit', 'worth', 'time', 'food', 'realli', 'good', 'high', 'qualiti', 'portion', 'huge', 'waiter', 'friendli', 'beer', 'got', 'good', 'tho', 'overal', 'star', 'hard', 'rock', 'cafe', 'never', 'disappoint', 'ðÿ', 'ðÿ']","['servic', 'toke', 'quit', 'worth', 'time', 'food', 'realli', 'good', 'high', 'qualiti', 'portion', 'huge', 'waiter', 'friendli', 'beer', 'get', 'good', 'tho', 'overal', 'star', 'hard', 'rock', 'cafe', 'never', 'disappoint', 'ðÿ', 'ðÿ']",0.3280555555555555,0.8707,"[('servic', 'toke'), ('toke', 'quit'), ('quit', 'worth'), ('worth', 'time'), ('time', 'food'), ('food', 'realli'), ('realli', 'good'), ('good', 'high'), ('high', 'qualiti'), ('qualiti', 'portion'), ('portion', 'huge'), ('huge', 'waiter'), ('waiter', 'friendli'), ('friendli', 'beer'), ('beer', 'get'), ('get', 'good'), ('good', 'tho'), ('tho', 'overal'), ('overal', 'star'), ('star', 'hard'), ('hard', 'rock'), ('rock', 'cafe'), ('cafe', 'never'), ('never', 'disappoint'), ('disappoint', 'ðÿ'), ('ðÿ', 'ðÿ')]","[('servic', 'toke', 'quit'), ('toke', 'quit', 'worth'), ('quit', 'worth', 'time'), ('worth', 'time', 'food'), ('time', 'food', 'realli'), ('food', 'realli', 'good'), ('realli', 'good', 'high'), ('good', 'high', 'qualiti'), ('high', 'qualiti', 'portion'), ('qualiti', 'portion', 'huge'), ('portion', 'huge', 'waiter'), ('huge', 'waiter', 'friendli'), ('waiter', 'friendli', 'beer'), ('friendli', 'beer', 'get'), ('beer', 'get', 'good'), ('get', 'good', 'tho'), ('good', 'tho', 'overal'), ('tho', 'overal', 'star'), ('overal', 'star', 'hard'), ('star', 'hard', 'rock'), ('hard', 'rock', 'cafe'), ('rock', 'cafe', 'never'), ('cafe', 'never', 'disappoint'), ('never', 'disappoint', 'ðÿ'), ('disappoint', 'ðÿ', 'ðÿ')]",Postive
2291,famili four left feel full door dollar happi great locat nice sceneri good music select heard throughout meal would definit return,"['famili', 'four', 'left', 'feel', 'full', 'door', 'dollar', 'happi', 'great', 'locat', 'nice', 'sceneri', 'good', 'music', 'select', 'heard', 'throughout', 'meal', 'would', 'definit', 'return']","['famili', 'four', 'leave', 'feel', 'full', 'door', 'dollar', 'happi', 'great', 'locat', 'nice', 'sceneri', 'good', 'music', 'select', 'heard', 'throughout', 'meal', 'would', 'definit', 'return']",0.49000000000000005,0.8689,"[('famili', 'four'), ('four', 'leave'), ('leave', 'feel'), ('feel', 'full'), ('full', 'door'), ('door', 'dollar'), ('dollar', 'happi'), ('happi', 'great'), ('great', 'locat'), ('locat', 'nice'), ('nice', 'sceneri'), ('sceneri', 'good'), ('good', 'music'), ('music', 'select'), ('select', 'heard'), ('heard', 'throughout'), ('throughout', 'meal'), ('meal', 'would'), ('would', 'definit'), ('definit', 'return')]","[('famili', 'four', 'leave'), ('four', 'leave', 'feel'), ('leave', 'feel', 'full'), ('feel', 'full', 'door'), ('full', 'door', 'dollar'), ('door', 'dollar', 'happi'), ('dollar', 'happi', 'great'), ('happi', 'great', 'locat'), ('great', 'locat', 'nice'), ('locat', 'nice', 'sceneri'), ('nice', 'sceneri', 'good'), ('sceneri', 'good', 'music'), ('good', 'music', 'select'), ('music', 'select', 'heard'), ('select', 'heard', 'throughout'), ('heard', 'throughout', 'meal'), ('throughout', 'meal', 'would'), ('meal', 'would', 'definit'), ('would', 'definit', 'return')]",Postive
